"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"37085","5","54","74","0","2024","1","",225,826,827,834,12413765,10989590,84518,1152,"",0.66,0.42,0.42,0.42,0.33,0.45,0.58,0.79,"",20,9.8,68,9.0,62,8.1,25,3.1,609164,5.2,886011,8.8,17202,25.6,-16,-1.4
"37087","3","54","74","0","2024","1","",1,8,8,8,121835,0,0,1171,"",4.86,3.31,3.26,3.26,4.06,0.00,0.00,1.24,"",0,0.0,-1,-11.1,-1,-11.1,-1,-11.1,-16445,-11.9,0,0.0,0,0.0,-11,-0.9
"37087","5","54","74","0","2024","1","",218,572,573,580,8583062,7632639,52716,1148,"",0.78,0.47,0.47,0.48,0.37,0.49,0.59,0.79,"",-5,-2.2,-12,-2.1,-14,-2.4,-7,-1.2,367389,4.5,181366,2.4,5212,11.0,70,6.5
"37089","5","54","74","0","2024","1","",511,1619,1602,1598,27499051,21665502,166655,1317,"",0.88,0.53,0.52,0.52,0.41,0.47,0.57,0.78,"",16,3.2,147,10.0,127,8.6,87,5.8,-3248937,-10.6,1428255,7.1,20495,14.0,-275,-17.3
"37091","5","54","74","0","2024","1","",22,55,57,56,772674,754695,2679,1061,"",0.31,0.09,0.09,0.09,0.06,0.12,0.08,0.70,"",0,0.0,-14,-20.3,-9,-13.6,-7,-11.1,-136621,-15.0,-140274,-15.7,-1237,-31.6,1,0.1
"37093","5","54","74","0","2024","1","N",78,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0,"N",-3,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37095","5","54","74","0","2024","1","N",7,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37097","5","54","74","0","2024","1","N",949,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",29,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37099","5","54","74","0","2024","1","N",120,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",-5,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37101","5","54","74","0","2024","1","",573,1732,1768,1738,28024166,24145038,177873,1235,"",0.80,0.42,0.42,0.41,0.27,0.36,0.43,0.66,"",36,6.7,78,4.7,71,4.2,-2,-0.1,2418189,9.4,1601092,7.1,21091,13.5,74,6.4
"37103","5","54","74","0","2024","1","N",13,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",2,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37105","5","54","74","0","2024","1","",182,853,859,841,15479987,12805405,119557,1399,"",0.69,0.45,0.45,0.44,0.32,0.40,0.70,0.71,"",3,1.7,125,17.2,130,17.8,115,15.8,-544067,-3.4,2032804,18.9,19181,19.1,-295,-17.4
"37107","5","54","74","0","2024","1","",82,594,592,585,9927972,8400426,56942,1294,"",0.41,0.29,0.29,0.29,0.24,0.30,0.33,0.83,"",0,0.0,26,4.6,1,0.2,25,4.5,26112,0.3,421082,5.3,6092,12.0,-35,-2.6
"37109","3","54","74","0","2024","1","",1,6,7,7,116179,0,0,1341,"",3.71,1.54,1.79,1.78,1.93,0.00,0.00,1.13,"",0,0.0,-1,-14.3,1,16.7,1,16.7,3088,2.7,0,0.0,0,0.0,-33,-2.4
"37109","5","54","74","0","2024","1","",299,950,960,961,23834235,17795249,132225,1916,"",0.82,0.49,0.49,0.49,0.52,0.58,0.61,1.06,"",2,0.7,108,12.8,104,12.1,138,16.8,5745412,31.8,5111139,40.3,21151,19.0,260,15.7
"37111","5","54","74","0","2024","1","N",70,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37113","5","54","74","0","2024","1","",130,1114,1105,1100,19455422,16692369,161711,1353,"",0.63,1.33,1.31,1.29,1.20,1.47,1.96,0.92,"",4,3.2,-57,-4.9,-76,-6.4,-56,-4.8,4169788,27.3,2695024,19.3,41866,34.9,347,34.5
"37115","5","54","74","0","2024","1","",56,95,95,95,1497730,1340038,12363,1213,"",0.70,0.31,0.31,0.32,0.24,0.35,0.61,0.77,"N",11,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37117","5","54","74","0","2024","1","",32,169,174,171,2254074,1854692,16396,1012,"",0.45,0.39,0.40,0.39,0.34,0.43,0.79,0.86,"",4,14.3,26,18.2,25,16.8,28,19.6,667620,42.1,421116,29.4,2851,21.0,170,20.2
"37119","3","54","74","0","2024","1","",6,310,308,308,8807078,0,0,2195,"",1.08,2.84,2.81,2.80,2.87,0.00,0.00,1.02,"",0,0.0,36,13.1,31,11.2,31,11.2,1506676,20.6,0,0.0,0,0.0,160,7.9
"37119","5","54","74","0","2024","1","",9944,69967,70381,70049,2093423425,1482684626,10085555,2296,"",1.33,1.28,1.28,1.28,0.89,1.22,1.34,0.70,"",306,3.2,705,1.0,606,0.9,793,1.1,101342084,5.1,65026800,4.6,943396,10.3,89,4.0
"37121","5","54","74","0","2024","1","N",39,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",4,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37123","5","54","74","0","2024","1","",40,141,148,189,2395468,1982928,21447,1156,"",0.45,0.23,0.23,0.30,0.19,0.24,0.39,0.76,"",4,11.1,-26,-15.6,-22,-12.9,23,13.9,356767,17.5,224289,12.8,4995,30.4,221,23.6
"37125","5","54","74","0","2024","1","",477,1844,1825,1818,41581776,28425535,209279,1749,"",0.98,0.67,0.65,0.65,0.69,0.84,1.01,1.05,"",24,5.3,216,13.3,191,11.7,174,10.6,6999430,20.2,3895121,15.9,31637,17.8,122,7.5
"37127","5","54","74","0","2024","1","",187,844,844,846,13797805,11641775,73186,1257,"",0.54,0.30,0.30,0.31,0.21,0.27,0.21,0.70,"",0,0.0,-51,-5.7,-65,-7.2,-54,-6.0,-1498983,-9.8,-203777,-1.7,8990,14.0,-48,-3.7
"37129","1","54","74","0","2024","1","",1,275,270,269,6599589,0,0,1871,"",0.79,4.70,4.58,4.54,5.59,0.00,0.00,1.21,"",0,0.0,0,0.0,-7,-2.5,-5,-1.8,325374,5.2,0,0.0,0,0.0,118,6.7
"37129","3","54","74","0","2024","1","",1,18,19,18,387612,362386,3624,1626,"",0.86,1.00,1.05,0.99,1.27,6.22,14.26,1.25,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37129","5","54","74","0","2024","1","",1881,10160,10208,10163,266886877,202690121,1324851,2017,"",1.19,1.13,1.13,1.12,1.14,1.34,1.23,1.01,"",52,2.8,238,2.4,184,1.8,56,0.6,-5273824,-1.9,5134243,2.6,98722,8.1,-73,-3.5
"37131","5","54","74","0","2024","1","N",24,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",2,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37133","1","54","74","0","2024","1","",1,91,89,92,2376249,0,0,2016,"",2.03,3.71,3.60,3.71,6.46,0.00,0.00,1.76,"",0,0.0,-3,-3.2,-4,-4.3,-2,-2.1,4960,0.2,0,0.0,0,0.0,69,3.5
"37133","5","54","74","0","2024","1","",507,2817,2830,2810,42224476,38056700,304172,1152,"",0.83,0.75,0.75,0.74,0.58,0.98,1.22,0.78,"",32,6.7,-1,0.0,-1,0.0,7,0.2,5105952,13.8,4293175,12.7,33399,12.3,139,13.7
"37135","5","54","74","0","2024","1","",1213,4928,4980,4936,177335115,99515640,771688,2757,"",1.56,0.91,0.91,0.91,0.96,1.72,1.91,1.06,"",25,2.1,168,3.5,224,4.7,236,5.0,24497162,16.0,7820983,8.5,43827,6.0,276,11.1
"37137","5","54","74","0","2024","1","",31,53,58,61,933520,742097,4684,1252,"",0.62,0.21,0.23,0.24,0.24,0.38,0.42,1.05,"",1,3.3,-7,-11.7,-1,-1.7,-4,-6.2,-107389,-10.3,45802,6.6,598,14.6,-53,-4.1
"37139","5","54","74","0","2024","1","N",114,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37141","5","54","74","0","2024","1","",255,635,650,645,11761326,10163674,78121,1406,"",0.92,0.65,0.65,0.64,0.61,0.83,0.95,0.95,"N",24,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37143","5","54","74","0","2024","1","",26,87,89,87,1700626,1430158,10568,1492,"",0.65,0.51,0.53,0.52,0.54,0.72,0.84,1.05,"",-1,-3.7,20,29.9,24,36.9,24,38.1,656590,62.9,508571,55.2,4648,78.5,256,20.7
"37145","5","54","74","0","2024","1","",60,217,230,222,2345034,2196161,16116,809,"",0.51,0.33,0.34,0.33,0.17,0.23,0.23,0.51,"",5,9.1,6,2.8,12,5.5,6,2.8,-30312,-1.3,61140,2.9,2595,19.2,-41,-4.8
"37147","5","54","74","0","2024","1","",446,2445,2498,2501,57373174,39616203,319341,1779,"",0.70,0.43,0.43,0.44,0.42,0.61,0.78,0.97,"",-9,-2.0,294,13.7,305,13.9,346,16.1,12698502,28.4,8171823,26.0,73389,29.8,193,12.2
"37149","5","54","74","0","2024","1","",83,251,253,255,4251177,3581405,31939,1293,"",0.84,0.66,0.66,0.67,0.61,0.82,1.17,0.92,"",0,0.0,-36,-12.5,-26,-9.3,-23,-8.3,-556810,-11.6,53720,1.5,3631,12.8,-22,-1.7
"37151","5","54","74","0","2024","1","",227,813,858,865,14295947,11702292,181425,1301,"",0.53,0.27,0.28,0.28,0.23,0.26,0.64,0.82,"",9,4.1,58,7.7,85,11.0,99,12.9,2116380,17.4,1414677,13.8,-11063,-5.7,76,6.2
"37153","5","54","74","0","2024","1","N",59,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",-1,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37155","5","54","74","0","2024","1","",129,640,648,638,8683559,7278208,54791,1040,"",0.42,0.24,0.24,0.24,0.17,0.25,0.31,0.72,"",0,0.0,-78,-10.9,-60,-8.5,-55,-7.9,-1744480,-16.7,-1905756,-20.8,-33208,-37.7,-96,-8.5
"37157","5","54","74","0","2024","1","",115,498,498,524,6323583,5596558,49732,960,"",0.43,0.29,0.28,0.30,0.19,0.25,0.35,0.67,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37159","3","54","74","0","2024","1","",1,16,15,16,564071,0,0,2770,"",2.86,2.26,2.11,2.24,5.12,0.00,0.00,2.32,"",0,0.0,5,45.5,2,15.4,3,23.1,166510,41.9,0,0.0,0,0.0,290,11.7
"37159","5","54","74","0","2024","1","",266,1033,1052,1050,18873423,15761772,87611,1389,"",0.56,0.29,0.30,0.30,0.22,0.30,0.16,0.76,"",-5,-1.8,-56,-5.1,-73,-6.5,-84,-7.4,-963676,-4.9,267213,1.7,3524,4.2,22,1.6
"37161","3","54","74","0","2024","1","",1,8,8,8,249370,0,0,2398,"",6.39,3.20,3.18,3.13,7.61,0.00,0.00,2.40,"",0,0.0,2,33.3,2,33.3,2,33.3,32461,15.0,0,0.0,0,0.0,-383,-13.8
"37161","5","54","74","0","2024","1","",107,456,444,442,6664636,6245572,51514,1146,"",0.51,0.37,0.35,0.35,0.27,0.37,0.55,0.75,"",3,2.9,9,2.0,-9,-2.0,-5,-1.1,219651,3.4,459107,7.9,6914,15.5,42,3.8
"37163","5","54","74","0","2024","1","N",60,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",-2,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37165","5","54","74","0","2024","1","N",36,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",3,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37167","5","54","74","0","2024","1","",125,348,368,365,5473128,4740293,32217,1168,"",0.52,0.22,0.22,0.22,0.18,0.26,0.27,0.82,"",7,5.9,13,3.9,11,3.1,11,3.1,-79026,-1.4,370332,8.5,72,0.2,-57,-4.7
"37169","5","54","74","0","2024","1","",53,230,240,244,2353164,2007817,17609,761,"",0.45,0.42,0.44,0.45,0.26,0.36,0.47,0.59,"",-1,-1.9,15,7.0,21,9.6,20,8.9,508459,27.6,297844,17.4,3167,21.9,114,17.6
"37171","5","54","74","0","2024","1","",147,932,931,920,17362573,14988169,103874,1440,"",0.51,0.45,0.45,0.45,0.42,0.56,0.77,0.93,"",3,2.1,181,24.1,170,22.3,180,24.3,4817616,38.4,4235203,39.4,49025,89.4,154,12.0
"37173","3","54","74","0","2024","1","",2,5,5,5,76395,63466,835,1175,"",36.82,3.34,3.35,3.22,4.11,43.72,127.95,1.24,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37173","5","54","74","0","2024","1","",29,55,55,54,697032,574113,4992,981,"",0.40,0.07,0.07,0.07,0.05,0.15,0.18,0.68,"",-11,-27.5,2,3.8,-8,-12.7,-6,-10.0,-200988,-22.4,-211729,-26.9,-2500,-33.4,-196,-16.7
"37175","5","54","74","0","2024","1","",152,428,452,438,8596576,6674302,55177,1505,"",0.85,0.64,0.67,0.65,0.63,0.74,0.99,0.96,"",2,1.3,73,20.6,98,27.7,87,24.8,3028340,54.4,1861202,38.7,14666,36.2,293,24.2
"37177","5","54","74","0","2024","1","",4,10,10,10,121014,121014,216,931,"",0.29,0.17,0.17,0.16,0.11,0.21,0.05,0.65,"",0,0.0,1,11.1,2,25.0,2,25.0,14478,13.6,14478,13.6,-105,-32.7,-52,-5.3
"37179","3","54","74","0","2024","1","",5,124,124,122,6083292,138467,1517,3794,"",6.14,12.06,11.90,11.69,34.89,4.10,10.63,2.94,"",2,66.7,10,8.8,12,10.7,9,8.0,118901,2.0,138467,100.0,1517,100.0,-266,-6.6
"37179","5","54","74","0","2024","1","",1182,3058,3155,3110,63985035,50984098,423798,1584,"",1.08,0.60,0.61,0.60,0.48,0.58,0.70,0.80,"",44,3.9,72,2.4,124,4.1,97,3.2,2005819,3.2,2518319,5.2,30492,7.8,0,0.0
"37181","5","54","74","0","2024","1","",69,355,342,346,4471901,3621014,28778,989,"",0.51,0.36,0.35,0.35,0.23,0.28,0.46,0.66,"",-3,-4.2,-219,-38.2,-210,-38.0,-176,-33.7,-1286930,-22.3,-1434933,-28.4,-13420,-31.8,183,22.7
"37183","1","54","74","0","2024","1","",2,127,130,133,3828439,0,0,2265,"",0.35,0.43,0.44,0.45,0.51,0.00,0.00,1.15,"",0,0.0,23,22.1,24,22.6,25,23.1,906874,31.0,0,0.0,0,0.0,145,6.8
"37183","3","54","74","0","2024","1","",2,2,2,2,19263,19263,195,741,"",0.38,0.02,0.02,0.02,0.01,0.06,0.14,0.45,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37183","5","54","74","0","2024","1","",11629,75474,76036,75835,2320655265,1602713535,11126109,2356,"",1.62,1.68,1.68,1.68,1.56,1.85,1.90,0.93,"",438,3.9,-1680,-2.2,-1600,-2.1,-1287,-1.7,114273739,5.2,44571835,2.9,572470,5.4,160,7.3
"37185","5","54","74","0","2024","1","",17,48,47,46,1269039,808298,6847,2077,"",0.34,0.24,0.23,0.23,0.38,0.51,0.82,1.61,"",-3,-15.0,-18,-27.3,-16,-25.4,-19,-29.2,-327699,-20.5,-368357,-31.3,-2911,-29.8,178,9.4
"37187","3","54","74","0","2024","1","",1,9,9,10,70012,0,0,577,"",34.09,20.72,20.41,22.68,12.42,0.00,0.00,0.58,"",0,0.0,0,0.0,0,0.0,2,25.0,3611,5.4,0,0.0,0,0.0,-12,-2.0
"37187","5","54","74","0","2024","1","",15,57,54,55,775239,675544,3018,1078,"",0.38,0.26,0.24,0.25,0.18,0.24,0.20,0.71,"",0,0.0,-14,-19.7,-16,-22.9,-10,-15.4,-64471,-7.7,-109609,-14.0,-407,-11.9,137,14.6
"37189","5","54","74","0","2024","1","",241,911,913,908,17140393,14179122,122384,1448,"",0.84,0.52,0.51,0.51,0.51,0.91,1.22,0.99,"",-2,-0.8,52,6.1,47,5.4,35,4.0,720137,4.4,952710,7.2,13147,12.0,-11,-0.8
"37191","1","54","74","0","2024","1","",2,4,5,5,132027,0,0,2176,"",6.84,0.21,0.26,0.26,0.44,0.00,0.00,1.81,"",0,0.0,-1,-20.0,0,0.0,-1,-16.7,12719,10.7,0,0.0,0,0.0,455,26.4
"37191","5","54","74","0","2024","1","",182,886,865,853,15691313,13024445,72072,1391,"",0.50,0.31,0.30,0.29,0.27,0.38,0.38,0.90,"",-1,-0.5,41,4.9,7,0.8,-6,-0.7,1001349,6.8,546338,4.4,-2426,-3.3,68,5.1
"37193","1","54","74","0","2024","1","",1,11,11,11,174407,0,0,1220,"",6.27,1.28,1.25,1.25,1.30,0.00,0.00,1.03,"",0,0.0,0,0.0,1,10.0,0,0.0,20054,13.0,0,0.0,0,0.0,107,9.6
"37193","5","54","74","0","2024","1","",105,515,505,517,7188135,6318436,38710,1079,"",0.53,0.39,0.38,0.39,0.27,0.39,0.54,0.70,"",8,8.2,-69,-11.8,-45,-8.2,-49,-8.7,-133514,-1.8,-473567,-7.0,-15122,-28.1,85,8.6
"37195","5","54","74","0","2024","1","",176,926,934,925,17332919,13283489,76177,1436,"",0.57,0.37,0.38,0.37,0.31,0.34,0.33,0.82,"",6,3.5,-26,-2.7,-24,-2.5,-33,-3.4,6521,0.0,136295,1.0,-6298,-7.6,42,3.0
"37197","5","54","74","0","2024","1","N",53,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",4,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37199","5","54","74","0","2024","1","",40,93,97,94,861666,818751,8851,700,"",0.57,0.29,0.30,0.29,0.14,0.20,0.35,0.48,"",0,0.0,-11,-10.6,-5,-4.9,-11,-10.5,-183466,-17.6,-81665,-9.1,-3147,-26.2,-76,-9.8
"37999","1","54","74","0","2024","1","",5,107,114,112,3225406,0,0,2235,"",1.16,0.98,1.04,1.03,0.72,0.00,0.00,0.71,"",3,150.0,16,17.6,19,20.0,17,17.9,622706,23.9,0,0.0,0,0.0,98,4.6
"37999","2","54","74","0","2024","1","",3,4,5,5,116472,8074,81,1920,"",1.42,0.10,0.12,0.12,0.07,0.05,0.43,0.66,"",1,50.0,-1,-20.0,0,0.0,0,0.0,-6256,-5.1,-72010,-89.9,-720,-89.9,32,1.7
"37999","3","54","74","0","2024","1","",3,20,20,20,408788,357386,4860,1572,"",0.76,0.60,0.60,0.60,0.35,1.85,4.65,0.59,"",2,200.0,20,100.0,20,100.0,20,100.0,408788,100.0,357386,100.0,4860,100.0,1572,100.0
"37999","5","54","74","0","2024","1","",10759,41917,42382,41754,1421951736,927435536,8298675,2603,"",2.01,2.52,2.52,2.50,1.60,1.84,1.87,0.64,"",282,2.7,1282,3.2,1379,3.4,1261,3.1,83593473,6.2,53542100,6.1,775512,10.3,74,2.9
"38000","1","54","54","0","2024","1","",11,158,160,158,3618844,0,0,1754,"",2.65,0.83,0.84,0.82,0.90,0.00,0.00,1.08,"",0,0.0,0,0.0,1,0.6,0,0.0,167746,4.9,0,0.0,0,0.0,77,4.6
"38000","2","54","54","0","2024","1","",45,702,698,707,15460141,0,0,1693,"",22.03,9.53,9.45,9.52,10.88,0.00,0.00,1.14,"",4,9.8,-3,-0.4,-4,-0.6,2,0.3,2017310,15.0,0,0.0,0,0.0,224,15.2
"38000","3","54","54","0","2024","1","",2,15,15,15,422727,63324,443,2168,"",0.52,0.26,0.26,0.25,0.41,0.33,0.67,1.59,"",-1,-33.3,-1,-6.2,0,0.0,0,0.0,24050,6.0,4212,7.1,396,842.6,168,8.4
"38000","5","54","54","0","2024","1","",3921,16523,16656,16706,360581944,324909478,1741662,1668,"",0.76,0.57,0.57,0.57,0.45,0.65,0.62,0.80,"",164,4.4,81,0.5,23,0.1,131,0.8,19138896,5.6,18070231,5.9,198903,12.9,81,5.1
"38001","2","54","74","0","2024","1","",1,2,2,2,28392,0,0,1092,"",151.00,13.57,13.57,13.60,13.23,0.00,0.00,0.97,"",0,0.0,0,0.0,0,0.0,0,0.0,1824,6.9,0,0.0,0,0.0,70,6.8
"38001","5","54","74","0","2024","1","",8,28,25,26,280474,269914,1042,819,"",0.48,0.48,0.43,0.45,0.23,0.45,0.56,0.52,"",0,0.0,-1,-3.4,-3,-10.7,3,13.0,-73218,-20.7,-70818,-20.8,770,283.1,-201,-19.7
"38003","1","54","74","0","2024","1","",1,7,7,6,106297,0,0,1227,"",19.03,3.40,3.36,2.85,3.26,0.00,0.00,1.02,"",0,0.0,1,16.7,1,16.7,0,0.0,26957,34.0,0,0.0,0,0.0,210,20.6
"38003","2","54","74","0","2024","1","",2,5,5,5,97123,0,0,1494,"",77.32,6.30,6.23,6.16,8.46,0.00,0.00,1.36,"",0,0.0,0,0.0,0,0.0,0,0.0,24339,33.4,0,0.0,0,0.0,374,33.4
"38003","5","54","74","0","2024","1","",31,167,169,174,3175484,3049665,63671,1437,"",0.47,0.53,0.53,0.54,0.49,0.78,1.01,0.93,"",0,0.0,-22,-11.6,-14,-7.7,0,0.0,-303300,-8.7,-254013,-7.7,45600,252.3,-33,-2.2
"38005","5","54","74","0","2024","1","",4,3,3,4,70728,70728,148,1632,"",0.19,0.02,0.02,0.03,0.03,0.04,0.01,1.02,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38007","5","54","74","0","2024","1","",6,4,4,4,39548,39548,233,761,"",0.74,0.12,0.12,0.12,0.05,0.10,0.46,0.41,"N",3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38009","2","54","74","0","2024","1","",2,1,1,2,20087,0,0,1159,"",106.43,2.40,2.40,4.72,3.21,0.00,0.00,1.01,"",0,0.0,-1,-50.0,-1,-50.0,0,0.0,3622,22.0,0,0.0,0,0.0,526,83.1
"38009","5","54","74","0","2024","1","",21,61,61,62,827848,827848,4444,1038,"",0.44,0.37,0.37,0.37,0.24,0.39,0.22,0.64,"",-2,-8.7,-10,-14.1,-5,-7.6,-5,-7.5,-105153,-11.3,-65453,-7.3,-1387,-23.8,-17,-1.6
"38011","5","54","74","0","2024","1","",9,54,49,52,1134358,1064601,7318,1689,"",0.33,0.58,0.52,0.55,0.55,0.77,1.04,1.00,"",0,0.0,2,3.8,-4,-7.5,-1,-1.9,155026,15.8,143063,15.5,-673,-8.4,259,18.1
"38013","5","54","74","0","2024","1","",12,27,30,30,460043,460043,1404,1220,"",0.69,0.57,0.63,0.63,0.34,0.65,0.52,0.56,"",3,33.3,-3,-10.0,6,25.0,5,20.0,-15672,-3.3,-4972,-1.1,865,160.5,-170,-12.2
"38015","1","54","74","0","2024","1","",2,34,34,33,803204,0,0,1835,"",4.00,1.31,1.31,1.26,1.49,0.00,0.00,1.16,"",0,0.0,1,3.0,1,3.0,0,0.0,36433,4.8,0,0.0,0,0.0,48,2.7
"38015","2","54","74","0","2024","1","",3,387,381,385,9072391,0,0,1816,"",12.19,38.68,38.02,38.20,47.93,0.00,0.00,1.25,"",0,0.0,7,1.8,0,0.0,3,0.8,1266699,16.2,0,0.0,0,0.0,240,15.2
"38015","5","54","74","0","2024","1","",572,2794,2819,2834,67517401,60976069,233035,1845,"",0.92,0.70,0.71,0.71,0.64,1.11,0.87,0.90,"",26,4.8,55,2.0,62,2.2,88,3.2,4484025,7.1,4061117,7.1,-22423,-8.8,80,4.5
"38017","1","54","74","0","2024","1","",1,27,27,28,569400,0,0,1602,"",0.93,0.47,0.47,0.49,0.46,0.00,0.00,0.96,"",0,0.0,-3,-10.0,-3,-10.0,-2,-6.7,1311,0.2,0,0.0,0,0.0,145,10.0
"38017","2","54","74","0","2024","1","",4,86,84,87,1601874,0,0,1438,"",7.56,3.89,3.79,3.91,3.65,0.00,0.00,0.95,"",0,0.0,-7,-7.5,-7,-7.7,-5,-5.4,206414,14.8,0,0.0,0,0.0,271,23.2
"38017","3","54","74","0","2024","1","",1,10,10,11,359403,0,0,2675,"",1.01,0.57,0.57,0.62,1.12,0.00,0.00,1.91,"",0,0.0,0,0.0,0,0.0,1,10.0,19838,5.8,0,0.0,0,0.0,63,2.4
"38017","5","54","74","0","2024","1","",1356,6638,6662,6670,151974019,132793086,914900,1756,"",1.01,0.76,0.76,0.76,0.62,0.88,0.99,0.82,"",46,3.5,-4,-0.1,-75,-1.1,-58,-0.9,8992157,6.3,7557106,6.0,212045,30.2,115,7.0
"38019","2","54","74","0","2024","1","",2,3,3,3,74761,0,0,1917,"",206.64,14.32,14.14,14.02,23.25,0.00,0.00,1.64,"",0,0.0,0,0.0,0,0.0,0,0.0,7764,11.6,0,0.0,0,0.0,199,11.6
"38019","5","54","74","0","2024","1","",7,12,13,11,209644,203445,400,1344,"",0.29,0.14,0.15,0.13,0.12,0.19,0.07,0.82,"",-1,-12.5,-2,-14.3,-1,-7.1,-1,-8.3,-11233,-5.1,-12039,-5.6,-200,-33.3,70,5.5
"38021","5","54","74","0","2024","1","",12,24,28,25,520886,503002,1314,1561,"",0.32,0.20,0.24,0.20,0.22,0.32,0.18,1.01,"",2,20.0,0,0.0,4,16.7,0,0.0,147369,39.5,129485,34.7,-452,-25.6,380,32.2
"38023","5","54","74","0","2024","1","",9,12,11,12,103124,101882,233,680,"",0.51,0.25,0.23,0.25,0.09,0.16,0.06,0.37,"",1,12.5,2,20.0,-1,-8.3,0,0.0,29974,41.0,28732,39.3,55,30.9,184,37.1
"38025","2","54","74","0","2024","1","",1,0,0,1,66,0,0,15,"",80.31,0.00,0.00,2.79,0.01,0.00,0.00,0.01,"",0,0.0,-1,-100.0,-1,-100.0,0,0.0,-306,-82.3,0,0.0,0,0.0,-14,-48.3
"38025","5","54","74","0","2024","1","",12,54,48,48,1146880,1103476,1114,1764,"",0.38,0.38,0.34,0.34,0.21,0.28,0.04,0.60,"",0,0.0,21,63.6,11,29.7,9,23.1,297848,35.1,269478,32.3,-572,-33.9,-34,-1.9
"38027","5","54","74","0","2024","1","",7,17,17,17,207835,181103,226,940,"",0.47,0.35,0.35,0.34,0.27,0.42,0.13,0.77,"",-1,-12.5,0,0.0,-2,-10.5,-1,-5.6,11083,5.6,5117,2.9,-343,-60.3,99,11.8
"38029","2","54","74","0","2024","1","",1,0,1,1,5509,0,0,636,"",105.16,0.00,6.14,6.17,2.48,0.00,0.00,0.60,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38029","5","54","74","0","2024","1","",4,9,10,10,90871,90871,73,723,"",0.17,0.14,0.15,0.16,0.07,0.15,0.02,0.49,"",0,0.0,-2,-18.2,0,0.0,-1,-9.1,-4482,-4.7,-4482,-4.7,-62,-45.9,35,5.1
